time,BTC,ETH,SOL,XRP,BNB,USDT,ADA,DOT,LUNA,DOGE
2020-11-11 02:00:00,15396.62,462.32,2.236,0.2566,28.3,1.001,0.1068,4.567,0.3139,0.002776
2020-11-11 03:00:00,15420.37,463.69,2.223,0.2568,28.34,1.002,0.1072,4.567,0.315,0.002774
2020-11-11 04:00:00,15386.61,460.76,2.178,0.2551,28.22,1.002,0.1064,4.494,0.3147,0.002803
2020-11-11 05:00:00,15382.89,460.27,2.143,0.2549,28.15,1.001,0.1064,4.505,0.3166,0.002811
2020-11-11 06:00:00,15363.24,459.98,2.181,0.2547,28.08,1.001,0.1064,4.506,0.3286,0.002775
2020-11-11 07:00:00,15413.14,462.68,2.178,0.2563,28.13,1.002,0.107,4.522,0.3335,0.002807
2020-11-11 08:00:00,15400.1,459.54,2.149,0.2558,28.07,1.001,0.1071,4.483,0.3351,0.002799
2020-11-11 09:00:00,15438.7,459.0,2.119,0.256,28.07,1.002,0.1075,4.462,0.3285,0.002792
2020-11-11 10:00:00,15587.96,464.21,2.151,0.2577,28.17,1.001,0.1085,4.496,0.3269,0.002802
2020-11-11 11:00:00,15589.53,460.36,2.092,0.2568,28.05,1.001,0.108,4.465,0.326,0.002816
2020-11-11 12:00:00,15629.68,461.7,2.091,0.2566,28.15,1.001,0.1083,4.461,0.3292,0.002817
2020-11-11 13:00:00,15564.26,459.3,2.059,0.2573,28.03,1.001,0.1076,4.438,0.3292,0.002815
2020-11-11 14:00:00,15650.39,462.78,2.094,0.2585,28.11,1.001,0.1083,4.474,0.3285,0.002841
2020-11-11 15:00:00,15681.65,462.45,2.107,0.2577,28.09,1.002,0.1082,4.488,0.3288,0.002829
2020-11-11 16:00:00,15776.51,470.95,2.141,0.2583,28.26,1.002,0.1089,4.534,0.3283,0.002829
2020-11-11 17:00:00,15879.9,469.89,2.102,0.2592,28.22,1.002,0.1081,4.543,0.327,0.002817
2020-11-11 18:00:00,15821.17,470.77,2.089,0.2581,28.18,1.001,0.1079,4.492,0.3258,0.00283
2020-11-11 19:00:00,15814.48,468.68,2.025,0.2578,28.12,1.001,0.1073,4.471,0.3259,0.0028
2020-11-11 20:00:00,15736.21,466.27,2.012,0.2571,28.12,1.002,0.1068,4.477,0.3243,0.002797
2020-11-11 21:00:00,15826.93,467.04,2.022,0.2568,28.08,1.001,0.1068,4.523,0.3233,0.002787
2020-11-11 22:00:00,15802.05,466.32,2.014,0.2569,27.97,1.002,0.1066,4.504,0.3219,0.002781
2020-11-11 23:00:00,15707.08,463.83,1.996,0.2562,28.02,1.002,0.1061,4.454,0.3211,0.002778
2020-11-12 00:00:00,15632.46,458.64,1.979,0.2554,27.86,1.002,0.1054,4.385,0.3167,0.002718
2020-11-12 01:00:00,15659.38,459.6,2.001,0.2558,27.94,1.002,0.1058,4.388,0.3173,0.002807
2020-11-12 02:00:00,15641.86,458.46,2.037,0.256,28.0,1.002,0.1062,4.411,0.3142,0.002822
2020-11-12 03:00:00,15661.59,458.88,2.023,0.2561,27.92,1.003,0.1063,4.406,0.312,0.002776
2020-11-12 04:00:00,15679.83,459.42,2.037,0.2571,28.02,1.002,0.1067,4.43,0.3092,0.002771
2020-11-12 05:00:00,15767.16,461.35,2.036,0.2566,28.02,1.002,0.1059,4.42,0.3142,0.002805
2020-11-12 06:00:00,15813.74,463.03,2.052,0.2575,28.05,1.002,0.1063,4.44,0.3185,0.002779
2020-11-12 07:00:00,15881.05,465.6,2.062,0.2573,28.03,1.002,0.106,4.439,0.321,0.002784
2020-11-12 08:00:00,15810.71,463.25,2.031,0.2558,27.95,1.002,0.1057,4.419,0.3219,0.002787
2020-11-12 09:00:00,16058.29,467.94,2.027,0.2578,28.05,1.001,0.1055,4.448,0.3263,0.002789
2020-11-12 10:00:00,15716.01,458.35,1.96,0.2542,27.83,1.001,0.1044,4.363,0.3214,0.002763
2020-11-12 11:00:00,15781.82,460.52,1.982,0.2555,27.81,1.002,0.1046,4.373,0.3205,0.002772
2020-11-12 12:00:00,15906.75,461.77,1.99,0.2561,27.88,1.002,0.105,4.382,0.321,0.002776
2020-11-12 13:00:00,16012.99,461.65,1.973,0.2559,27.77,1.001,0.1047,4.389,0.3219,0.002776
2020-11-12 14:00:00,16004.8,459.34,1.921,0.2551,27.75,1.002,0.1041,4.351,0.3199,0.002764
2020-11-12 15:00:00,16154.3,462.17,1.918,0.2548,27.69,1.002,0.1048,4.381,0.3186,0.002827
2020-11-12 16:00:00,16148.12,457.64,1.871,0.2536,27.45,1.002,0.1038,4.342,0.3159,0.002797
2020-11-12 17:00:00,15968.58,453.95,1.835,0.2531,27.37,1.002,0.1029,4.337,0.3143,0.002779
2020-11-12 18:00:00,16116.57,456.59,1.862,0.2533,27.51,1.002,0.1034,4.348,0.3144,0.002783
2020-11-12 19:00:00,16083.6,457.42,1.874,0.2538,27.5,1.002,0.1033,4.352,0.3131,0.002757
2020-11-12 20:00:00,16158.33,458.07,1.874,0.2547,27.49,1.001,0.1037,4.376,0.3146,0.00278
2020-11-12 21:00:00,16153.55,463.33,1.878,0.2553,27.49,1.001,0.1039,4.366,0.3153,0.002767
2020-11-12 22:00:00,16236.68,462.6,1.885,0.2553,27.54,1.001,0.1045,4.369,0.3171,0.002786
2020-11-12 23:00:00,16306.53,462.94,1.917,0.255,27.75,1.001,0.1048,4.409,0.3177,0.002778
2020-11-13 00:00:00,16398.77,464.09,1.915,0.2563,27.76,1.001,0.1053,4.401,0.3181,0.002808
2020-11-13 01:00:00,16445.99,465.42,1.972,0.2569,27.76,1.001,0.106,4.42,0.3182,0.002814
2020-11-13 02:00:00,16413.32,464.0,1.959,0.2564,27.8,1.001,0.1059,4.426,0.3194,0.0028
2020-11-13 03:00:00,16445.76,464.42,1.967,0.2569,27.84,1.001,0.1058,4.426,0.3199,0.0028
2020-11-13 04:00:00,16412.77,463.82,1.959,0.2559,27.89,1.001,0.1056,4.417,0.3187,0.002759
2020-11-13 05:00:00,16246.84,460.95,1.948,0.2553,27.85,1.001,0.1053,4.389,0.3163,0.002783
2020-11-13 06:00:00,16322.25,461.76,1.959,0.2561,27.83,1.001,0.1057,4.402,0.3158,0.002798
2020-11-13 07:00:00,16274.12,461.01,1.963,0.2554,27.83,1.001,0.1057,4.392,0.3183,0.002787
2020-11-13 08:00:00,16269.33,464.81,2.0,0.2599,28.19,1.001,0.1061,4.453,0.3259,0.002762
2020-11-13 09:00:00,16332.93,467.61,2.024,0.2584,28.17,1.001,0.107,4.47,0.3276,0.002806
2020-11-13 10:00:00,16214.66,463.58,1.991,0.2577,28.05,1.001,0.1064,4.446,0.3245,0.002805
2020-11-13 11:00:00,16231.99,464.56,1.997,0.2579,28.07,1.001,0.1063,4.444,0.3237,0.002791
2020-11-13 12:00:00,16253.91,465.67,2.003,0.2588,28.14,1.001,0.1066,4.483,0.3243,0.002779
2020-11-13 13:00:00,16243.52,471.62,2.032,0.2597,28.38,1.001,0.1075,4.499,0.3219,0.002812
2020-11-13 14:00:00,16218.21,472.44,2.051,0.2596,28.22,1.001,0.1072,4.495,0.3224,0.002813
2020-11-13 15:00:00,16107.61,469.53,2.042,0.26,28.04,1.001,0.1063,4.473,0.3202,0.002835
2020-11-13 16:00:00,16194.83,469.68,2.005,0.2627,28.1,1.002,0.1066,4.488,0.3218,0.002869
2020-11-13 17:00:00,16258.7,471.34,2.001,0.2624,28.05,1.001,0.1066,4.491,0.3188,0.002831
2020-11-13 18:00:00,16251.7,472.32,2.01,0.2657,28.07,1.001,0.1065,4.489,0.3211,0.002817
2020-11-13 19:00:00,16297.6,474.12,2.01,0.265,28.03,1.001,0.1063,4.493,0.3201,0.002866
2020-11-13 20:00:00,16207.84,470.03,2.003,0.2635,27.99,1.001,0.106,4.49,0.3185,0.00282
2020-11-13 21:00:00,16284.39,472.04,2.027,0.2642,28.04,1.001,0.1064,4.54,0.3174,0.002813
2020-11-13 22:00:00,16318.41,476.58,2.055,0.2646,28.17,1.001,0.1071,4.547,0.3187,0.002829
2020-11-13 23:00:00,16332.85,476.92,2.029,0.266,28.22,1.001,0.1066,4.545,0.3198,0.002897
2020-11-14 00:00:00,16293.52,474.54,2.023,0.2725,28.06,1.001,0.107,4.531,0.3195,0.002872
2020-11-14 01:00:00,16204.32,471.54,2.003,0.2712,27.97,1.002,0.1068,4.495,0.32,0.002832
2020-11-14 02:00:00,16182.04,470.57,2.009,0.2765,27.93,1.002,0.1064,4.519,0.3188,0.0028
2020-11-14 03:00:00,16191.47,471.82,2.015,0.2744,27.87,1.002,0.1065,4.514,0.3185,0.00281
2020-11-14 04:00:00,16148.47,469.11,1.986,0.2728,27.78,1.002,0.1058,4.498,0.3175,0.002782
2020-11-14 05:00:00,16172.12,469.31,1.976,0.2718,27.85,1.001,0.1057,4.475,0.3183,0.002798
2020-11-14 06:00:00,16182.76,470.11,1.977,0.274,27.83,1.002,0.1058,4.482,0.3177,0.002792
2020-11-14 07:00:00,16097.25,467.09,1.949,0.2703,27.75,1.0,0.1048,4.48,0.3155,0.002761
2020-11-14 08:00:00,15966.95,463.15,1.927,0.2679,27.61,1.001,0.1041,4.433,0.313,0.002767
2020-11-14 09:00:00,15798.99,456.1,1.888,0.2628,27.46,1.001,0.1027,4.382,0.3092,0.002743
2020-11-14 10:00:00,15854.94,456.7,1.894,0.2629,27.49,1.001,0.1023,4.394,0.3104,0.002747
2020-11-14 11:00:00,15941.47,458.95,1.9,0.2659,27.51,1.002,0.1027,4.404,0.3112,0.002749
2020-11-14 12:00:00,15916.8,460.61,1.917,0.2688,27.62,1.002,0.1032,4.416,0.3105,0.002777
2020-11-14 13:00:00,15932.69,460.53,1.93,0.2678,27.61,1.001,0.103,4.413,0.3097,0.002748
2020-11-14 14:00:00,16018.76,461.18,1.95,0.2683,27.71,1.001,0.1034,4.437,0.3106,0.002788
2020-11-14 15:00:00,15956.96,458.92,1.923,0.2658,27.67,1.001,0.1032,4.418,0.3092,0.00278
2020-11-14 16:00:00,15862.98,456.85,1.906,0.2637,27.55,1.002,0.1024,4.435,0.3087,0.002797
2020-11-14 17:00:00,15914.14,459.87,1.941,0.2666,27.75,1.001,0.1032,4.485,0.3071,0.002766
2020-11-14 18:00:00,15908.68,460.24,1.942,0.2658,27.78,1.001,0.1037,4.475,0.3067,0.002779
2020-11-14 19:00:00,15891.0,460.2,1.944,0.2677,27.79,1.001,0.1038,4.498,0.3045,0.002768
2020-11-14 20:00:00,15996.12,461.33,1.944,0.2685,27.93,1.001,0.1039,4.493,0.3057,0.002798
2020-11-14 21:00:00,15993.99,459.67,1.942,0.2677,27.89,1.001,0.1035,4.467,0.3053,0.002777
2020-11-14 22:00:00,16039.59,462.1,1.93,0.2692,27.86,1.001,0.104,4.472,0.3057,0.002783
2020-11-14 23:00:00,16075.95,461.03,1.929,0.2685,27.92,1.001,0.1044,4.464,0.3056,0.002702
2020-11-15 00:00:00,16052.35,462.15,1.959,0.2741,27.98,1.002,0.1044,4.478,0.3055,0.002763
2020-11-15 01:00:00,15988.7,460.15,1.967,0.2767,28.06,1.001,0.1039,4.472,0.3057,0.002776
2020-11-15 02:00:00,15985.64,458.8,1.981,0.2729,27.96,1.001,0.1036,4.46,0.3047,0.002808
2020-11-15 03:00:00,15937.02,458.38,1.975,0.2729,27.95,1.002,0.1036,4.417,0.3046,0.002731
2020-11-15 04:00:00,15941.52,459.43,1.976,0.2711,27.87,1.001,0.1038,4.418,0.296,0.002787
2020-11-15 05:00:00,16023.81,461.17,2.023,0.2739,27.9,1.001,0.1045,4.442,0.3004,0.002753
2020-11-15 06:00:00,16055.93,460.81,2.04,0.2747,27.97,1.001,0.1048,4.452,0.303,0.002799
2020-11-15 07:00:00,16036.7,460.89,2.085,0.276,28.03,1.001,0.105,4.464,0.3044,0.002734
2020-11-15 08:00:00,16125.7,461.2,2.111,0.2742,27.99,1.002,0.1043,4.483,0.3062,0.002761
2020-11-15 09:00:00,16077.1,460.13,2.118,0.2736,28.13,1.002,0.1044,4.472,0.3068,0.0028
2020-11-15 10:00:00,16000.93,457.95,2.179,0.2716,27.91,1.002,0.1031,4.436,0.3037,0.002779
2020-11-15 11:00:00,15971.3,455.66,2.136,0.2705,27.89,1.002,0.1029,4.406,0.3035,0.002803
2020-11-15 12:00:00,15989.56,456.34,2.147,0.2711,27.89,1.002,0.103,4.439,0.3051,0.002804
2020-11-15 13:00:00,16053.04,457.99,2.173,0.2737,27.92,1.001,0.1032,4.432,0.3097,0.002769
2020-11-15 14:00:00,16059.64,457.86,2.173,0.2726,27.99,1.002,0.1031,4.464,0.309,0.002801
2020-11-15 15:00:00,16033.17,456.3,2.196,0.2727,27.91,1.002,0.1028,4.452,0.3094,0.002799
2020-11-15 16:00:00,16010.42,454.07,2.17,0.2713,27.76,1.002,0.1027,4.438,0.3122,0.002796
2020-11-15 17:00:00,15892.81,445.98,2.087,0.2678,27.62,1.002,0.1018,4.39,0.3091,0.002762
2020-11-15 18:00:00,15914.22,446.98,2.071,0.2681,27.55,1.002,0.1017,4.393,0.3092,0.0028
2020-11-15 19:00:00,15878.07,445.7,2.053,0.2679,27.53,1.003,0.1012,4.371,0.3093,0.002799
2020-11-15 20:00:00,15862.31,443.97,2.025,0.2673,27.54,1.002,0.1014,4.386,0.3077,0.002733
2020-11-15 21:00:00,15852.4,443.94,2.016,0.2675,27.42,1.002,0.1008,4.384,0.3063,0.002782
2020-11-15 22:00:00,15936.43,446.65,2.032,0.2688,27.49,1.002,0.1006,4.356,0.3069,0.002794
2020-11-15 23:00:00,15964.7,448.51,2.05,0.2697,27.68,1.002,0.1006,4.371,0.3084,0.002759
2020-11-16 00:00:00,15974.94,450.3,2.064,0.2709,27.68,1.001,0.1004,4.391,0.3059,0.002774
2020-11-16 01:00:00,15960.72,448.86,2.156,0.2695,27.56,1.002,0.1004,4.38,0.3007,0.002765
2020-11-16 02:00:00,15948.18,447.67,2.141,0.2686,27.53,1.002,0.1003,4.346,0.3005,0.002757
2020-11-16 03:00:00,16022.39,449.91,2.17,0.2694,27.67,1.002,0.1011,4.387,0.3012,0.002759
2020-11-16 04:00:00,16037.35,450.65,2.212,0.2689,27.65,1.001,0.1019,4.393,0.2969,0.002751
2020-11-16 05:00:00,16115.07,451.87,2.262,0.27,27.7,1.002,0.1019,4.416,0.2949,0.002788
2020-11-16 06:00:00,16237.53,454.49,2.267,0.2717,27.6,1.001,0.1024,4.415,0.2958,0.002779
2020-11-16 07:00:00,16247.18,454.76,2.199,0.2716,27.75,1.002,0.1026,4.416,0.3022,0.00279
2020-11-16 08:00:00,16219.92,453.67,2.32,0.2732,27.69,1.001,0.1027,4.412,0.304,0.002836
2020-11-16 09:00:00,16227.57,452.42,2.325,0.2728,27.73,1.001,0.1025,4.411,0.3083,0.002795
2020-11-16 10:00:00,16386.98,456.21,2.307,0.2739,27.89,1.001,0.1031,4.438,0.3146,0.002804
2020-11-16 11:00:00,16235.95,452.33,2.297,0.2721,27.78,1.001,0.1027,4.419,0.3156,0.002808
2020-11-16 12:00:00,16313.06,453.99,2.294,0.2744,27.76,1.001,0.1024,4.406,0.3132,0.002889
2020-11-16 13:00:00,16320.5,455.96,2.342,0.2794,28.09,1.001,0.1028,4.438,0.3109,0.0029
2020-11-16 14:00:00,16405.65,459.74,2.291,0.2834,28.09,1.001,0.1046,4.512,0.3106,0.002976
2020-11-16 15:00:00,16443.82,459.11,2.279,0.2821,27.95,1.001,0.1046,4.521,0.3078,0.002969
2020-11-16 16:00:00,16570.54,460.93,2.216,0.2824,27.87,1.001,0.104,4.542,0.308,0.002909
2020-11-16 17:00:00,16677.51,462.13,2.283,0.2877,27.98,0.9998,0.1048,4.519,0.3105,0.002929
2020-11-16 18:00:00,16687.61,461.91,2.275,0.2862,28.0,1.001,0.1043,4.528,0.3104,0.0029
2020-11-16 19:00:00,16782.71,462.2,2.25,0.2872,28.03,1.001,0.1042,4.505,0.3117,0.002933
2020-11-16 20:00:00,16828.24,462.61,2.254,0.2852,28.09,1.001,0.1041,4.462,0.3115,0.002876
2020-11-16 21:00:00,16694.28,458.59,2.244,0.2841,27.86,1.001,0.1037,4.451,0.313,0.002917
2020-11-16 22:00:00,16718.7,461.25,2.262,0.2865,28.02,1.001,0.104,4.511,0.3131,0.002899
2020-11-16 23:00:00,16721.46,461.01,2.272,0.2881,27.99,1.001,0.1039,4.489,0.3129,0.002902
2020-11-17 00:00:00,16809.85,467.99,2.324,0.293,28.14,1.001,0.1059,4.595,0.3127,0.002901
2020-11-17 01:00:00,16700.65,465.28,2.284,0.292,28.17,1.001,0.1056,4.617,0.3121,0.002943
2020-11-17 02:00:00,16674.8,463.89,2.293,0.2926,28.41,1.0,0.1053,4.585,0.3152,0.002901
2020-11-17 03:00:00,16583.62,462.02,2.3,0.2923,28.29,1.001,0.1064,4.602,0.3133,0.002939
2020-11-17 04:00:00,16680.15,465.88,2.319,0.2987,28.34,1.001,0.1065,4.675,0.3146,0.002984
2020-11-17 05:00:00,16624.12,463.48,2.267,0.3001,28.43,1.001,0.108,4.755,0.3145,0.002925
2020-11-17 06:00:00,16635.25,463.62,2.266,0.2979,28.55,1.0,0.1088,4.853,0.3196,0.002921
2020-11-17 07:00:00,16755.42,466.14,2.247,0.3006,28.58,1.001,0.1084,4.789,0.3227,0.002907
2020-11-17 08:00:00,16707.11,464.96,2.258,0.2964,28.64,1.001,0.1085,4.794,0.3261,0.002915
2020-11-17 09:00:00,16656.11,462.71,2.22,0.2968,28.45,1.0,0.1085,4.743,0.3231,0.002907
2020-11-17 10:00:00,16770.11,465.2,2.245,0.2987,28.59,1.001,0.11,4.814,0.3198,0.002954
2020-11-17 11:00:00,16995.06,466.34,2.223,0.3005,28.65,1.0,0.1112,4.794,0.32,0.002914
2020-11-17 12:00:00,17082.08,471.12,2.247,0.3052,28.66,1.0,0.1105,4.864,0.3205,0.002944
2020-11-17 13:00:00,16950.97,467.68,2.181,0.2991,28.38,1.0,0.1099,4.811,0.3185,0.002889
2020-11-17 14:00:00,17168.97,470.57,2.276,0.301,28.48,1.001,0.1105,4.824,0.3204,0.002935
2020-11-17 15:00:00,17328.08,474.27,2.178,0.2985,28.57,1.001,0.1094,4.836,0.3176,0.002982
2020-11-17 16:00:00,17634.56,481.72,2.148,0.3001,28.53,1.001,0.1095,4.857,0.3153,0.002933
2020-11-17 17:00:00,17795.46,480.47,2.152,0.301,28.4,1.001,0.1099,4.848,0.313,0.002995
2020-11-17 18:00:00,17636.52,477.95,2.16,0.3031,28.5,1.0,0.1099,4.806,0.3122,0.002955
2020-11-17 19:00:00,17680.24,483.24,2.25,0.3027,28.66,1.0,0.111,4.801,0.3103,0.002962
2020-11-17 20:00:00,17674.99,482.52,2.226,0.3015,28.65,1.0,0.11,4.788,0.31,0.002973
2020-11-17 21:00:00,17624.96,480.8,2.209,0.3002,28.57,1.001,0.1094,4.726,0.3107,0.002935
2020-11-17 22:00:00,17608.52,480.72,2.199,0.303,28.46,1.001,0.1094,4.784,0.3118,0.002952
2020-11-17 23:00:00,17681.54,482.71,2.201,0.3027,28.63,1.001,0.1097,4.855,0.3124,0.002945
2020-11-18 00:00:00,17717.22,487.31,2.198,0.3047,28.74,1.002,0.1112,4.883,0.3113,0.002973
2020-11-18 01:00:00,17757.52,487.91,2.201,0.3041,28.55,1.001,0.1107,4.84,0.3108,0.002936
2020-11-18 02:00:00,17694.71,485.07,2.194,0.3009,28.42,1.001,0.1097,4.81,0.3139,0.002965
2020-11-18 03:00:00,18043.68,488.26,2.195,0.2999,28.38,1.001,0.1109,4.859,0.3201,0.002967
2020-11-18 04:00:00,18373.77,493.85,2.151,0.3015,28.5,1.0,0.11,4.869,0.3124,0.002974
2020-11-18 05:00:00,17645.35,470.44,2.103,0.2903,28.0,1.002,0.1049,4.629,0.3076,0.002871
2020-11-18 06:00:00,17789.97,473.31,2.122,0.2942,28.2,1.001,0.106,4.686,0.3071,0.002934
2020-11-18 07:00:00,18072.94,477.71,2.144,0.295,28.28,1.001,0.1069,4.766,0.3103,0.002907
2020-11-18 08:00:00,18219.09,479.86,2.144,0.2954,28.2,1.001,0.1065,4.699,0.3145,0.002901
2020-11-18 09:00:00,18116.07,476.94,2.107,0.2927,28.17,1.001,0.1063,4.692,0.3174,0.002902
2020-11-18 10:00:00,18252.85,482.21,2.118,0.2957,28.29,1.001,0.1073,4.73,0.3218,0.002923
2020-11-18 11:00:00,18251.12,480.75,2.103,0.2953,28.22,1.001,0.1068,4.706,0.3219,0.002894
2020-11-18 12:00:00,18034.98,477.39,2.057,0.2918,28.03,1.001,0.1062,4.684,0.3172,0.002932
2020-11-18 13:00:00,17875.85,475.46,2.045,0.2897,27.9,1.0,0.1053,4.672,0.3157,0.002873
2020-11-18 14:00:00,17708.34,471.47,2.05,0.2875,27.73,1.001,0.1053,4.6,0.3143,0.002895
2020-11-18 15:00:00,17889.57,474.32,2.08,0.2889,27.94,1.001,0.1055,4.605,0.312,0.002929
2020-11-18 16:00:00,17817.77,473.79,2.115,0.2902,27.97,1.002,0.1057,4.58,0.3115,0.002897
2020-11-18 17:00:00,17897.59,475.54,2.136,0.2905,27.9,1.001,0.106,4.614,0.3125,0.002929
2020-11-18 18:00:00,17782.58,473.15,2.12,0.29,27.85,1.001,0.1049,4.595,0.3139,0.002963
2020-11-18 19:00:00,17659.9,473.03,2.118,0.2906,27.74,1.001,0.1044,4.604,0.3131,0.002927
2020-11-18 20:00:00,17654.7,471.87,2.113,0.289,27.72,1.001,0.1049,4.608,0.3139,0.002923
2020-11-18 21:00:00,17780.92,474.22,2.115,0.2921,27.84,1.001,0.1059,4.641,0.3153,0.00292
2020-11-18 22:00:00,17826.84,480.3,2.132,0.2932,27.99,1.001,0.1067,4.679,0.3166,0.002907
2020-11-18 23:00:00,17786.27,478.76,2.124,0.2936,28.1,1.001,0.1067,4.688,0.3161,0.002906
2020-11-19 00:00:00,17768.0,478.84,2.108,0.2933,28.09,1.001,0.1069,4.687,0.317,0.002942
2020-11-19 01:00:00,17865.81,480.41,2.106,0.2935,28.03,1.001,0.1067,4.741,0.3187,0.002932
2020-11-19 02:00:00,17938.47,478.42,2.112,0.2951,28.06,1.001,0.107,4.741,0.3211,0.002958
2020-11-19 03:00:00,17927.71,478.13,2.088,0.2938,28.11,1.001,0.107,4.718,0.3214,0.00295
2020-11-19 04:00:00,17862.5,477.11,2.099,0.2921,28.03,1.001,0.1066,4.698,0.3208,0.002922
2020-11-19 05:00:00,17902.0,476.91,2.102,0.2927,28.09,1.001,0.1068,4.714,0.3203,0.002931
2020-11-19 06:00:00,17764.21,473.59,2.076,0.2898,27.87,1.001,0.1057,4.691,0.3189,0.002915
2020-11-19 07:00:00,17663.78,472.15,2.091,0.2892,27.91,1.001,0.1058,4.683,0.3172,0.002913
2020-11-19 08:00:00,17535.71,469.66,2.053,0.2877,27.81,1.0,0.1055,4.621,0.3153,0.002917
2020-11-19 09:00:00,17433.12,466.68,2.033,0.2852,27.72,1.001,0.1046,4.551,0.3141,0.002905
2020-11-19 10:00:00,17612.63,470.26,2.048,0.2872,27.92,1.0,0.1052,4.613,0.3151,0.002886
2020-11-19 11:00:00,17759.15,473.28,2.058,0.2915,28.04,0.9998,0.1059,4.685,0.3216,0.002933
2020-11-19 12:00:00,17715.27,473.71,2.161,0.297,28.2,1.0,0.107,4.723,0.3245,0.002903
2020-11-19 13:00:00,17997.19,476.21,2.118,0.2993,28.27,0.9999,0.1076,4.76,0.3229,0.002931
2020-11-19 14:00:00,18124.65,477.77,2.143,0.2988,28.29,1.001,0.1074,4.752,0.3226,0.002959
2020-11-19 15:00:00,18059.79,476.24,2.144,0.2985,28.26,1.0,0.1074,4.721,0.3238,0.002938
2020-11-19 16:00:00,18011.76,475.87,2.16,0.3023,28.15,1.0,0.1077,4.734,0.3285,0.002961
2020-11-19 17:00:00,17968.95,475.0,2.156,0.3003,28.14,1.0,0.1071,4.848,0.3283,0.002965
2020-11-19 18:00:00,17943.93,473.18,2.141,0.301,28.14,1.001,0.1064,4.767,0.3275,0.002934
2020-11-19 19:00:00,17966.82,474.5,2.107,0.3014,28.17,1.001,0.1061,4.746,0.3284,0.002929
2020-11-19 20:00:00,18042.58,475.33,2.118,0.3029,28.16,1.001,0.1061,4.752,0.3287,0.003045
2020-11-19 21:00:00,17937.95,472.84,2.077,0.2994,28.0,1.001,0.1057,4.72,0.3256,0.002952
2020-11-19 22:00:00,17875.88,472.43,2.048,0.3016,27.92,1.001,0.1056,4.72,0.3259,0.002897
2020-11-19 23:00:00,17824.64,471.82,2.079,0.3042,28.16,1.001,0.1059,4.757,0.3239,0.003055
2020-11-20 00:00:00,17790.37,471.8,2.088,0.3018,28.22,1.001,0.106,4.753,0.324,0.002952
2020-11-20 01:00:00,17977.05,479.76,2.107,0.3031,28.33,1.001,0.1067,4.935,0.3259,0.003045
2020-11-20 02:00:00,17971.67,482.22,2.074,0.3045,28.34,1.001,0.1073,5.182,0.3298,0.003047
2020-11-20 03:00:00,17956.28,485.0,2.091,0.3024,28.32,1.0,0.1076,5.191,0.3329,0.002929
2020-11-20 04:00:00,18195.1,486.36,2.091,0.3034,28.28,1.0,0.1078,5.182,0.3341,0.002902
2020-11-20 05:00:00,18136.02,484.96,2.112,0.2995,28.33,1.001,0.1069,5.206,0.3324,0.002922
2020-11-20 06:00:00,18165.03,484.64,2.152,0.3014,28.26,1.0,0.107,5.28,0.3306,0.002905
2020-11-20 07:00:00,18214.99,490.95,2.162,0.3005,28.25,1.001,0.1072,5.225,0.331,0.002932
2020-11-20 08:00:00,18305.46,500.74,2.171,0.3035,28.26,1.0,0.1085,5.317,0.3339,0.003049
2020-11-20 09:00:00,18194.44,495.69,2.167,0.301,28.27,1.001,0.1082,5.259,0.3339,0.003003
2020-11-20 10:00:00,18300.09,505.29,2.191,0.3035,28.75,1.001,0.11,5.347,0.3367,0.00305
2020-11-20 11:00:00,18282.01,505.5,2.176,0.3042,28.9,1.001,0.1103,5.413,0.3503,0.002956
2020-11-20 12:00:00,18242.22,505.63,2.218,0.3139,29.04,1.001,0.11,5.339,0.3526,0.002923
2020-11-20 13:00:00,18253.38,508.18,2.228,0.3126,29.06,1.001,0.1114,5.347,0.3472,0.00302
2020-11-20 14:00:00,18634.6,507.61,2.173,0.3157,29.14,1.001,0.1104,5.302,0.3451,0.002981
2020-11-20 15:00:00,18672.45,504.9,2.152,0.3135,28.94,1.001,0.11,5.328,0.3415,0.002999
2020-11-20 16:00:00,18694.06,508.67,2.145,0.3198,29.13,1.001,0.1107,5.414,0.3385,0.003028
2020-11-20 17:00:00,18692.21,514.23,2.162,0.3222,29.03,1.001,0.1112,5.355,0.337,0.003019
2020-11-20 18:00:00,18583.35,508.18,2.146,0.32,28.75,1.0,0.1115,5.308,0.3364,0.002974
2020-11-20 19:00:00,18624.36,510.03,2.142,0.3204,28.91,1.0,0.1121,5.3,0.3369,0.00298
2020-11-20 20:00:00,18641.76,509.64,2.148,0.3214,28.86,1.001,0.1152,5.344,0.3387,0.002992
2020-11-20 21:00:00,18582.68,509.15,2.138,0.3256,28.71,1.0,0.1142,5.314,0.3419,0.002999
2020-11-20 22:00:00,18629.04,508.36,2.136,0.323,28.88,1.001,0.1146,5.248,0.3426,0.003005
2020-11-20 23:00:00,18672.78,510.43,2.098,0.3303,28.96,1.001,0.1184,5.238,0.3438,0.002996
2020-11-21 00:00:00,18865.08,516.5,2.13,0.3399,29.0,1.0,0.1201,5.38,0.346,0.003009
2020-11-21 01:00:00,18844.84,514.88,2.118,0.339,29.0,1.001,0.1205,5.301,0.342,0.002997
2020-11-21 02:00:00,18735.87,507.98,2.079,0.3346,28.68,1.001,0.1188,5.16,0.3412,0.003109
